nSeq	I1	I2	O1	O2	A1	A2	A3	A4	A5	A6
6	0	0	1	0	521	510	0	0	39	5
7	0	0	1	0	501	503	0	1018	39	5
8	0	0	1	0	526	514	0	0	39	5
9	0	0	1	0	497	515	0	1018	39	5
10	0	0	1	0	519	487	0	0	39	6
11	0	0	1	0	500	519	0	1018	38	6
12	0	0	1	0	522	533	0	0	39	6
13	0	0	1	0	501	524	0	1018	38	6
14	0	0	1	0	531	518	0	0	39	6
15	0	0	1	0	505	521	0	1018	39	6
0	0	0	1	0	531	521	0	0	39	6
1	0	0	1	0	504	527	0	1018	39	6
2	0	0	1	0	518	500	0	0	39	6
3	0	0	1	0	504	516	0	1018	39	6
4	0	0	1	0	526	536	0	0	39	6
5	0	0	1	0	501	559	0	1018	39	6
6	0	0	1	0	527	483	0	0	39	6
7	0	0	1	0	506	508	0	1018	39	6
8	0	0	1	0	524	501	0	0	39	6
9	0	0	1	0	500	498	0	1018	38	6
10	0	0	1	0	521	508	0	0	39	6
11	0	0	1	0	501	525	0	1018	39	6
12	0	0	1	0	524	502	0	0	39	6
13	0	0	1	0	504	529	0	1018	39	6
14	0	0	1	0	528	514	0	0	39	6
15	0	0	1	0	508	585	0	1018	38	6
0	0	0	1	0	523	585	0	0	39	6
1	0	0	1	0	504	501	0	1018	39	6
2	0	0	1	0	521	457	0	0	39	6
3	0	0	1	0	505	488	0	1018	38	6
4	0	0	1	0	523	494	0	0	39	6
5	0	0	1	0	506	485	0	1018	39	6
6	0	0	1	0	517	519	0	0	39	6
7	0	0	1	0	496	517	0	1018	38	6
8	0	0	1	0	519	494	0	0	39	6
9	0	0	1	0	499	538	0	1018	39	6
10	0	0	1	0	532	522	0	0	39	6
11	0	0	1	0	499	536	0	1018	38	6
12	0	0	1	0	527	493	0	0	39	6
13	0	0	1	0	495	535	0	1018	39	6
14	0	0	1	0	521	505	0	0	39	6
15	0	0	1	0	508	496	0	1018	39	6
0	0	0	1	0	525	540	0	0	39	6
1	0	0	1	0	502	561	0	1018	38	6
2	0	0	1	0	535	528	0	0	39	6
3	0	0	1	0	503	523	0	1018	38	6
4	0	0	1	0	521	543	0	0	39	6
5	0	0	1	0	504	524	0	1018	38	6
6	0	0	1	0	522	526	0	0	39	6
7	0	0	1	0	505	540	0	1018	38	6
8	0	0	1	0	516	538	0	0	39	6
9	0	0	1	0	496	519	0	1018	38	6
10	0	0	1	0	522	502	0	0	39	6
11	0	0	1	0	502	507	0	1018	39	6
12	0	0	1	0	523	486	0	0	39	6
13	0	0	1	0	503	472	0	1018	38	6
14	0	0	1	0	519	479	0	0	39	6
15	0	0	1	0	504	484	0	1018	39	6
0	0	0	1	0	524	450	0	0	39	6
1	0	0	1	0	504	521	0	1018	39	6
2	0	0	1	0	520	506	0	0	39	6
3	0	0	1	0	502	519	0	1018	39	6
4	0	0	1	0	516	486	0	0	39	6
5	0	0	1	0	508	504	0	1018	39	6
6	0	0	1	0	520	507	0	125	39	6
7	0	0	1	0	505	523	0	1018	39	6
8	0	0	1	0	517	470	0	0	39	6
9	0	0	1	0	507	541	0	1018	38	6
10	0	0	1	0	521	501	0	0	39	6
11	0	0	1	0	504	514	0	1018	38	6
12	0	0	1	0	518	495	0	0	39	6
13	0	0	1	0	505	532	0	1018	39	6
14	0	0	1	0	511	492	0	0	39	6
15	0	0	1	0	500	526	0	1018	39	6
0	0	0	1	0	524	497	0	0	39	6
1	0	0	1	0	508	494	0	930	38	6
2	0	0	1	0	526	535	0	0	39	6
3	0	0	1	0	506	527	0	1018	38	6
4	0	0	1	0	517	490	0	0	39	6
5	0	0	1	0	502	526	0	1018	39	6
6	0	0	1	0	523	519	0	0	39	6
7	0	0	1	0	504	475	0	1018	39	6
8	0	0	1	0	525	523	0	0	39	6
9	0	0	1	0	502	550	0	1018	39	6
10	0	0	1	0	521	516	0	0	39	6
11	0	0	1	0	502	539	0	1018	38	6
12	0	0	1	0	528	519	0	0	39	6
13	0	0	1	0	502	524	0	1018	38	6
14	0	0	1	0	526	479	0	0	39	6
15	0	0	1	0	509	517	0	1018	39	6
0	0	0	1	0	521	532	0	0	39	6
1	0	0	1	0	500	531	0	1018	39	6
2	0	0	1	0	515	491	0	0	39	6
3	0	0	1	0	504	520	0	1018	39	6
4	0	0	1	0	521	505	0	0	39	6
5	0	0	1	0	502	525	0	1018	39	6
6	0	0	1	0	521	466	0	296	39	6
7	0	0	1	0	505	594	0	1018	39	6
8	0	0	1	0	530	603	0	14	39	6
9	0	0	1	0	506	519	0	1018	39	6
10	0	0	1	0	525	390	0	0	39	6
11	0	0	1	0	507	520	0	1018	39	6
12	0	0	1	0	523	509	0	0	39	6
13	0	0	1	0	505	521	0	1018	39	6
14	0	0	1	0	522	470	0	0	39	6
15	0	0	1	0	500	534	0	1018	39	6
0	0	0	1	0	527	512	0	0	39	6
1	0	0	1	0	504	545	0	1018	39	6
2	0	0	1	0	523	506	0	0	39	6
3	0	0	1	0	508	522	0	1018	38	6
4	0	0	1	0	525	488	0	0	39	6
5	0	0	1	0	500	492	0	1018	39	6
6	0	0	1	0	522	528	0	0	39	6
7	0	0	1	0	502	509	0	1018	39	6
8	0	0	1	0	520	522	0	0	39	6
9	0	0	1	0	495	568	0	1018	39	6
10	0	0	1	0	515	541	0	0	39	6
11	0	0	1	0	507	562	0	1018	39	6
12	0	0	1	0	517	543	0	0	39	6
13	0	0	1	0	506	543	0	1018	39	6
14	0	0	1	0	512	536	0	0	39	6
15	0	0	1	0	502	532	0	1018	39	6
0	0	0	1	0	521	503	0	0	39	6
1	0	0	1	0	505	539	0	1018	39	6
2	0	0	1	0	519	489	0	0	39	6
3	0	0	1	0	503	507	0	1018	39	6
4	0	0	1	0	523	471	0	0	39	6
5	0	0	1	0	507	493	0	912	39	6
6	0	0	1	0	522	490	0	0	39	6
7	0	0	1	0	509	505	0	1018	38	6
8	0	0	1	0	518	471	0	222	39	6
9	0	0	1	0	508	530	0	1018	39	6
10	0	0	1	0	515	488	0	0	39	6
11	0	0	1	0	517	505	0	1018	38	6
12	0	0	1	0	526	485	0	244	38	6
13	0	0	1	0	507	499	0	987	38	6
14	0	0	1	0	519	520	0	0	39	6
15	0	0	1	0	504	515	0	866	39	6
0	0	0	1	0	515	498	0	0	38	6
1	0	0	1	0	508	525	0	594	38	6
2	0	0	1	0	520	501	0	0	39	6
3	0	0	1	0	501	522	0	716	39	6
4	0	0	1	0	523	512	0	0	39	6
5	0	0	1	0	507	525	0	297	39	6
6	0	0	1	0	517	517	0	0	39	6
7	0	0	1	0	504	533	0	722	39	6
8	0	0	1	0	522	510	0	0	39	6
9	0	0	1	0	510	529	0	710	39	6
10	0	0	1	0	521	504	0	0	39	6
11	0	0	1	0	503	494	0	0	39	6
12	0	0	1	0	511	527	0	0	39	6
13	0	0	1	0	508	522	0	331	39	6
14	0	0	1	0	514	499	0	0	39	6
15	0	0	1	0	512	543	0	565	39	6
0	0	0	1	0	521	521	0	0	39	6
1	0	0	1	0	508	537	0	576	39	6
2	0	0	1	0	519	531	0	0	39	6
3	0	0	1	0	505	507	0	0	39	6
4	0	0	1	0	515	491	0	0	39	6
5	0	0	1	0	505	536	0	0	39	6
6	0	0	1	0	524	479	0	0	39	6
7	0	0	1	0	499	506	0	655	39	6
8	0	0	1	0	524	517	0	0	39	6
9	0	0	1	0	506	519	0	568	39	6
10	0	0	1	0	511	504	0	0	39	6
11	0	0	1	0	511	531	0	439	39	6
12	0	0	1	0	522	587	0	0	39	6
13	0	0	1	0	510	588	0	358	39	6
14	0	0	1	0	512	446	0	0	39	6
15	0	0	1	0	504	432	0	703	39	6
0	0	0	1	0	526	451	0	0	39	6
1	0	0	1	0	512	508	0	507	39	6
2	0	0	1	0	516	519	0	0	39	6
3	0	0	1	0	508	525	0	562	39	6
4	0	0	1	0	519	520	0	38	39	6
5	0	0	1	0	507	537	0	904	38	6
6	0	0	1	0	519	526	0	102	39	6
7	0	0	1	0	508	482	0	407	39	6
8	0	0	1	0	519	504	0	0	39	6
9	0	0	1	0	510	521	0	628	39	6
10	0	0	1	0	518	525	0	102	39	6
11	0	0	1	0	513	550	0	742	39	6
12	0	0	1	0	511	547	0	3	39	6
13	0	0	1	0	510	530	0	691	39	6
14	0	0	1	0	525	519	0	125	39	6
15	0	0	1	0	508	537	0	679	39	6
0	0	0	1	0	519	519	0	43	39	6
1	0	0	1	0	504	547	0	475	39	6
2	0	0	1	0	523	550	0	0	39	6
3	0	0	1	0	508	553	0	459	39	6
4	0	0	1	0	524	529	0	163	39	6
5	0	0	1	0	503	536	0	679	39	6
6	0	0	1	0	518	514	0	0	39	6
7	0	0	1	0	509	459	0	815	38	6
8	0	0	1	0	525	514	0	409	39	6
9	0	0	1	0	512	499	0	397	39	6
10	0	0	1	0	521	474	0	330	39	6
11	0	0	1	0	508	504	0	403	39	6
12	0	0	1	0	514	484	0	239	39	6
13	0	0	1	0	512	471	0	0	39	6
14	0	0	1	0	513	489	0	0	39	6
15	0	0	1	0	512	501	0	466	39	6
0	0	0	1	0	517	502	0	638	39	6
1	0	0	1	0	509	518	0	348	39	6
2	0	0	1	0	521	470	0	87	39	6
3	0	0	1	0	514	489	0	0	39	6
4	0	0	1	0	518	510	0	0	39	6
5	0	0	1	0	504	517	0	230	39	6
6	0	0	1	0	518	497	0	249	39	6
7	0	0	1	0	508	524	0	0	39	6
8	0	0	1	0	513	511	0	126	39	6
9	0	0	1	0	515	508	0	0	38	6
10	0	0	1	0	526	498	0	150	39	6
11	0	0	1	0	510	483	0	0	39	6
12	0	0	1	0	515	483	0	401	39	6
13	0	0	1	0	510	553	0	0	39	6
14	0	0	1	0	515	532	0	0	39	6
15	0	0	1	0	501	535	0	0	39	6
0	0	0	1	0	519	476	0	228	39	6
1	0	0	1	0	519	511	0	0	38	6
2	0	0	1	0	511	525	0	641	39	6
3	0	0	1	0	511	512	0	0	39	6
4	0	0	1	0	524	464	0	216	39	6
5	0	0	1	0	508	554	0	0	39	6
6	0	0	1	0	512	515	0	1018	39	6
7	0	0	1	0	514	521	0	3	39	6
8	0	0	1	0	521	505	0	1018	39	6
9	0	0	1	0	506	550	0	0	39	6
10	0	0	1	0	522	520	0	691	39	6
11	0	0	1	0	505	502	0	0	39	6
12	0	0	1	0	512	507	0	1018	38	6
13	0	0	1	0	508	551	0	0	38	6
14	0	0	1	0	510	534	0	1018	39	6
15	0	0	1	0	510	523	0	0	39	6
0	0	0	1	0	513	497	0	0	39	6
1	0	0	1	0	511	494	0	0	38	6
2	0	0	1	0	511	521	0	0	39	6
3	0	0	1	0	505	501	0	0	39	6
4	0	0	1	0	512	515	0	0	39	6
5	0	0	1	0	504	540	0	0	39	6
6	0	0	1	0	511	590	0	0	39	6
7	0	0	1	0	513	601	0	0	38	6
8	0	0	1	0	515	470	0	0	39	6
9	0	0	1	0	512	436	0	0	39	6
10	0	0	1	0	520	471	0	0	39	6
11	0	0	1	0	514	519	0	0	39	6
12	0	0	1	0	510	521	0	0	39	6
13	0	0	1	0	513	531	0	0	39	6
14	0	0	1	0	516	512	0	0	39	6
15	0	0	1	0	515	529	0	0	38	6
0	0	0	1	0	515	507	0	0	39	6
1	0	0	1	0	513	531	0	0	39	6
2	0	0	1	0	514	483	0	163	39	6
3	0	0	1	0	510	539	0	0	39	6
4	0	0	1	0	511	505	0	307	39	6
5	0	0	1	0	515	557	0	0	39	6
6	0	0	1	0	519	502	0	6	39	6
7	0	0	1	0	510	529	0	0	39	6
8	0	0	1	0	508	526	0	925	39	6
9	0	0	1	0	512	539	0	0	39	6
10	0	0	1	0	515	522	0	327	39	6
11	0	0	1	0	515	575	0	0	39	6
12	0	0	1	0	511	531	0	115	39	6
13	0	0	1	0	513	561	0	0	39	6
14	0	0	1	0	513	539	0	1018	39	6
15	0	0	1	0	514	510	0	0	39	6
0	0	0	1	0	515	500	0	1018	39	6
1	0	0	1	0	511	494	0	0	39	6
2	0	0	1	0	511	486	0	686	39	6
3	0	0	1	0	517	512	0	0	38	6
4	0	0	1	0	508	504	0	195	39	6
5	0	0	1	0	513	474	0	0	39	6
6	0	0	1	0	510	476	0	95	39	6
7	0	0	1	0	519	477	0	0	39	6
8	0	0	1	0	511	509	0	534	39	6
9	0	0	1	0	511	498	0	0	39	6
10	0	0	1	0	513	512	0	761	39	6
11	0	0	1	0	511	537	0	0	39	6
12	0	0	1	0	509	491	0	430	39	6
13	0	0	1	0	521	505	0	0	39	6
14	0	0	1	0	511	475	0	334	39	6
15	0	0	1	0	519	499	0	0	39	6
0	0	0	1	0	510	497	0	1017	39	6
1	0	0	1	0	518	511	0	0	39	6
2	0	0	1	0	505	520	0	187	39	6
3	0	0	1	0	513	540	0	0	39	6
4	0	0	1	0	509	483	0	121	39	6
5	0	0	1	0	517	529	0	0	39	6
6	0	0	1	0	508	503	0	0	39	6
7	0	0	1	0	519	496	0	0	39	6
8	0	0	1	0	510	484	0	0	39	6
9	0	0	1	0	514	552	0	0	39	6
10	0	0	1	0	518	511	0	270	39	6
11	0	0	1	0	505	557	0	0	39	6
12	0	0	1	0	516	519	0	227	39	6
13	0	0	1	0	513	535	0	0	39	6
14	0	0	1	0	510	504	0	381	39	5
15	0	0	1	0	514	508	0	0	39	5
0	0	0	1	0	513	505	0	746	39	5
1	0	0	1	0	513	505	0	0	39	5
2	0	0	1	0	506	528	0	447	39	5
3	0	0	1	0	521	532	0	0	39	5
4	0	0	1	0	506	412	0	580	39	5
5	0	0	1	0	513	531	0	0	39	5
6	0	0	1	0	509	543	0	205	39	5
7	0	0	1	0	519	463	0	0	39	5
8	0	0	1	0	508	528	0	1018	39	5
9	0	0	1	0	511	612	0	0	39	5
10	0	0	1	0	514	565	0	613	39	5
11	0	0	1	0	518	488	0	0	39	5
12	0	0	1	0	501	462	0	1018	39	5
13	0	0	1	0	511	451	0	0	39	5
14	0	0	1	0	512	502	0	455	39	5
15	0	0	1	0	512	543	0	0	39	5
0	0	0	1	0	512	491	0	735	39	5
1	0	0	1	0	515	505	0	0	39	5
2	0	0	1	0	508	517	0	1018	39	5
3	0	0	1	0	513	533	0	0	39	5
4	0	0	1	0	507	533	0	1018	39	5
5	0	0	1	0	515	513	0	0	39	5
6	0	0	1	0	511	542	0	207	39	5
7	0	0	1	0	511	560	0	0	39	5
8	0	0	1	0	511	472	0	1018	39	5
9	0	0	1	0	516	569	0	0	38	5
10	0	0	1	0	507	517	0	436	39	5
11	0	0	1	0	517	556	0	0	39	5
12	0	0	1	0	508	556	0	1018	39	5
13	0	0	1	0	519	532	0	0	39	5
14	0	0	1	0	512	584	0	601	39	5
15	0	0	1	0	515	562	0	0	39	5
0	0	0	1	0	507	581	0	767	39	5
1	0	0	1	0	520	515	0	0	39	5
2	0	0	1	0	514	540	0	513	39	5
3	0	0	1	0	521	536	0	0	38	5
4	0	0	1	0	510	478	0	1018	39	5
5	0	0	1	0	520	505	0	0	39	5
6	0	0	1	0	507	516	0	507	39	5
7	0	0	1	0	523	522	0	0	38	5
8	0	0	1	0	501	480	0	406	39	5
9	0	0	1	0	521	476	0	0	39	5
10	0	0	1	0	505	462	0	510	39	5
11	0	0	1	0	527	508	0	0	39	5
12	0	0	1	0	507	496	0	535	39	5
13	0	0	1	0	520	490	0	0	38	5
14	0	0	1	0	502	518	0	750	39	5
15	0	0	1	0	519	501	0	0	38	5
0	0	0	1	0	512	535	0	1018	39	5
1	0	0	1	0	515	531	0	0	39	5
2	0	0	1	0	505	495	0	721	39	5
3	0	0	1	0	522	498	0	0	39	5
4	0	0	1	0	500	469	0	1018	39	5
5	0	0	1	0	520	513	0	0	39	5
6	0	0	1	0	510	515	0	145	39	5
7	0	0	1	0	524	504	0	0	39	5
8	0	0	1	0	503	506	0	693	39	5
9	0	0	1	0	523	542	0	0	39	5
10	0	0	1	0	504	494	0	1018	39	5
11	0	0	1	0	513	520	0	0	38	5
12	0	0	1	0	505	529	0	444	39	5
13	0	0	1	0	519	521	0	0	39	5
14	0	0	1	0	511	507	0	1018	39	5
15	0	0	1	0	526	556	0	0	39	5
0	0	0	1	0	509	455	0	517	39	5
1	0	0	1	0	518	533	0	0	39	5
2	0	0	1	0	499	531	0	583	39	5
3	0	0	1	0	519	505	0	0	39	5
4	0	0	1	0	505	548	0	575	39	5
5	0	0	1	0	523	517	0	0	38	5
6	0	0	1	0	504	494	0	1018	39	5
7	0	0	1	0	529	543	0	0	39	5
8	0	0	1	0	508	505	0	1018	39	5
9	0	0	1	0	525	498	0	0	39	5
10	0	0	1	0	506	484	0	564	39	5
11	0	0	1	0	528	508	0	0	38	5
12	0	0	1	0	506	506	0	767	38	5
13	0	0	1	0	516	532	0	0	39	5
14	0	0	1	0	503	517	0	1018	39	5
15	0	0	1	0	527	504	0	0	39	5
0	0	0	1	0	503	542	0	327	39	5
1	0	0	1	0	524	594	0	0	39	5
2	0	0	1	0	504	526	0	409	39	5
3	0	0	1	0	519	458	0	0	39	5
4	0	0	1	0	502	478	0	1018	38	5
5	0	0	1	0	528	522	0	0	38	5
6	0	0	1	0	502	512	0	445	39	5
7	0	0	1	0	526	512	0	0	39	5
8	0	0	1	0	506	524	0	577	39	5
9	0	0	1	0	521	487	0	0	39	5
10	0	0	1	0	503	532	0	404	39	5
11	0	0	1	0	524	528	0	0	38	5
12	0	0	1	0	497	523	0	571	39	5
13	0	0	1	0	524	503	0	0	39	5
14	0	0	1	0	505	511	0	530	39	5
15	0	0	1	0	521	549	0	0	39	5
0	0	0	1	0	512	517	0	800	39	5
1	0	0	1	0	524	536	0	0	39	5
2	0	0	1	0	507	514	0	1018	39	5
3	0	0	1	0	524	554	0	0	39	5
4	0	0	1	0	499	511	0	401	39	5
5	0	0	1	0	525	558	0	0	38	5
6	0	0	1	0	505	514	0	547	39	5
7	0	0	1	0	523	588	0	0	39	5
8	0	0	1	0	502	520	0	448	39	5
9	0	0	1	0	527	561	0	0	39	5
10	0	0	1	0	510	527	0	703	39	5
11	0	0	1	0	529	496	0	0	39	5
12	0	0	1	0	496	505	0	538	39	5
13	0	0	1	0	525	502	0	0	39	5
14	0	0	1	0	500	472	0	1018	39	5
15	0	0	1	0	519	523	0	0	40	5
0	0	0	1	0	498	516	0	1018	37	5
1	0	0	1	0	534	495	0	0	41	5
2	0	0	1	0	502	497	0	1018	35	5
3	0	0	1	0	473	492	0	317	42	5
4	0	0	1	0	536	468	0	1018	36	5
5	0	0	1	0	538	508	0	0	42	5
6	0	0	1	0	488	460	0	1018	37	5
7	0	0	1	0	525	467	0	0	40	5
8	0	0	1	0	504	489	0	1018	36	5
9	0	0	1	0	523	504	0	0	41	5
10	0	0	1	0	495	479	0	1018	37	5
11	0	0	1	0	524	510	0	0	39	5
12	0	0	1	0	502	504	0	1018	39	5
13	0	0	1	0	531	496	0	0	38	5
14	0	0	1	0	504	504	0	1018	39	5
15	0	0	1	0	526	492	0	0	39	5
0	0	0	1	0	502	523	0	1018	38	5
1	0	0	1	0	523	505	0	0	40	5
2	0	0	1	0	504	512	0	1018	38	5
3	0	0	1	0	531	501	0	0	39	5
4	0	0	1	0	503	473	0	1018	38	5
5	0	0	1	0	525	521	0	0	39	5
6	0	0	1	0	499	523	0	1018	38	5
7	0	0	1	0	531	514	0	0	39	5
8	0	0	1	0	503	496	0	1018	38	5
9	0	0	1	0	531	510	0	0	39	5
10	0	0	1	0	497	513	0	1018	38	5
11	0	0	1	0	523	475	0	0	39	5
12	0	0	1	0	498	536	0	1018	38	5
13	0	0	1	0	527	541	0	0	39	5
14	0	0	1	0	491	537	0	1018	38	5
15	0	0	1	0	524	508	0	0	39	5
0	0	0	1	0	504	489	0	1018	38	5
1	0	0	1	0	532	537	0	0	39	5
2	0	0	1	0	503	488	0	1018	39	5
3	0	0	1	0	525	513	0	0	39	5
4	0	0	1	0	497	493	0	1018	39	5
5	0	0	1	0	527	506	0	0	38	5
6	0	0	1	0	501	451	0	1018	39	5
7	0	0	1	0	527	523	0	0	38	5
8	0	0	1	0	500	560	0	1018	39	5
9	0	0	1	0	532	592	0	0	38	5
10	0	0	1	0	492	567	0	1018	39	5
11	0	0	1	0	524	448	0	0	38	5
12	0	0	1	0	501	470	0	1018	39	5
13	0	0	1	0	532	510	0	0	38	5
14	0	0	1	0	501	512	0	1018	39	5
15	0	0	1	0	519	495	0	0	39	5
0	0	0	1	0	501	529	0	1018	39	5
1	0	0	1	0	523	505	0	0	38	5
2	0	0	1	0	504	535	0	1018	39	5
3	0	0	1	0	529	521	0	0	39	5
4	0	0	1	0	502	523	0	1018	39	5
5	0	0	1	0	527	532	0	0	39	5
6	0	0	1	0	496	529	0	1018	39	5
7	0	0	1	0	532	483	0	0	39	5
8	0	0	1	0	498	555	0	1018	38	5
9	0	0	1	0	526	540	0	0	39	5
10	0	0	1	0	507	540	0	1018	39	5
11	0	0	1	0	526	521	0	0	39	5
12	0	0	1	0	497	553	0	1018	39	5
13	0	0	1	0	524	508	0	0	39	5
14	0	0	1	0	496	566	0	1018	39	5
15	0	0	1	0	527	551	0	0	39	5
0	0	0	1	0	498	549	0	1018	39	5
1	0	0	1	0	523	537	0	0	39	5
2	0	0	1	0	503	529	0	1018	39	5
3	0	0	1	0	528	518	0	0	38	5
4	0	0	1	0	494	482	0	1018	39	5
5	0	0	1	0	539	480	0	0	39	5
6	0	0	1	0	501	523	0	1018	39	5
7	0	0	1	0	522	491	0	0	39	5
8	0	0	1	0	501	508	0	1018	39	5
9	0	0	1	0	530	505	0	0	39	5
10	0	0	1	0	494	479	0	1018	39	5
11	0	0	1	0	529	499	0	0	39	5
12	0	0	1	0	491	475	0	1018	39	5
13	0	0	1	0	526	487	0	0	39	5
14	0	0	1	0	499	502	0	1018	39	5
15	0	0	1	0	525	520	0	0	39	5
0	0	0	1	0	498	474	0	1018	39	5
1	0	0	1	0	522	511	0	0	39	5
2	0	0	1	0	500	506	0	1018	39	5
3	0	0	1	0	531	493	0	0	39	5
4	0	0	1	0	504	511	0	1018	39	5
5	0	0	1	0	527	530	0	0	39	5
6	0	0	1	0	500	507	0	1018	39	5
7	0	0	1	0	526	511	0	0	39	5
8	0	0	1	0	493	534	0	1018	39	5
9	0	0	1	0	532	508	0	0	39	5
10	0	0	1	0	496	500	0	1018	39	5
11	0	0	1	0	527	545	0	0	39	5
12	0	0	1	0	496	540	0	1018	39	5
13	0	0	1	0	528	528	0	0	39	5
14	0	0	1	0	499	518	0	1018	39	5
15	0	0	1	0	523	521	0	0	38	5
0	0	0	1	0	510	485	0	1018	39	5
1	0	0	1	0	529	529	0	0	39	5
2	0	0	1	0	498	548	0	1018	39	5
3	0	0	1	0	533	524	0	0	39	5
4	0	0	1	0	492	549	0	1018	39	5
5	0	0	1	0	530	532	0	0	39	5
6	0	0	1	0	505	526	0	1018	39	5
7	0	0	1	0	529	481	0	0	39	5
8	0	0	1	0	497	502	0	1018	39	5
9	0	0	1	0	524	547	0	0	39	5
10	0	0	1	0	501	540	0	1018	39	5
11	0	0	1	0	527	530	0	0	39	5
12	0	0	1	0	500	490	0	1018	39	5
13	0	0	1	0	524	537	0	0	38	5
14	0	0	1	0	501	512	0	1018	39	5
15	0	0	1	0	524	538	0	0	39	5
0	0	0	1	0	500	566	0	1018	39	5
1	0	0	1	0	527	582	0	0	39	5
2	0	0	1	0	502	550	0	1018	39	5
3	0	0	1	0	526	443	0	0	39	5
4	0	0	1	0	501	496	0	1018	39	5
5	0	0	1	0	525	544	0	0	39	5
6	0	0	1	0	500	526	0	1018	39	5
7	0	0	1	0	526	539	0	0	39	5
8	0	0	1	0	498	502	0	1018	39	5
9	0	0	1	0	526	524	0	0	39	5
10	0	0	1	0	499	518	0	1018	39	5
11	0	0	1	0	530	547	0	0	39	5
12	0	0	1	0	504	521	0	1018	39	5
13	0	0	1	0	520	528	0	0	39	5
14	0	0	1	0	509	531	0	1018	39	5
15	0	0	1	0	526	524	0	0	39	5
0	0	0	1	0	499	570	0	1018	39	5
1	0	0	1	0	524	518	0	0	39	5
2	0	0	1	0	502	526	0	1018	39	5
3	0	0	1	0	528	546	0	0	39	5
4	0	0	1	0	506	534	0	1018	39	5
5	0	0	1	0	528	543	0	0	39	5
6	0	0	1	0	503	547	0	1018	39	5
7	0	0	1	0	527	538	0	0	39	5
8	0	0	1	0	500	542	0	1018	39	5
9	0	0	1	0	526	522	0	0	39	5
10	0	0	1	0	499	492	0	1018	39	5
11	0	0	1	0	525	504	0	0	39	5
12	0	0	1	0	504	484	0	1018	39	5
13	0	0	1	0	526	492	0	0	39	5
14	0	0	1	0	505	447	0	1018	39	5
15	0	0	1	0	526	497	0	0	39	5
0	0	0	1	0	509	496	0	1018	39	5
1	0	0	1	0	528	475	0	0	39	5
2	0	0	1	0	500	493	0	1018	39	5
3	0	0	1	0	524	478	0	0	39	5
4	0	0	1	0	501	483	0	1018	39	5
5	0	0	1	0	527	521	0	0	39	5
6	0	0	1	0	503	506	0	1018	39	5
7	0	0	1	0	522	492	0	0	38	5
8	0	0	1	0	505	507	0	1018	39	5
9	0	0	1	0	520	455	0	0	38	5
10	0	0	1	0	505	504	0	1018	39	5
11	0	0	1	0	523	506	0	0	39	5
12	0	0	1	0	496	520	0	1018	39	5
13	0	0	1	0	525	480	0	0	39	5
14	0	0	1	0	507	519	0	1018	39	5
15	0	0	1	0	530	508	0	0	39	5
0	0	0	1	0	509	510	0	1018	39	5
1	0	0	1	0	523	499	0	0	39	5
2	0	0	1	0	509	516	0	1018	39	5
3	0	0	1	0	525	528	0	0	39	5
4	0	0	1	0	500	488	0	1018	39	5
5	0	0	1	0	528	519	0	0	39	5
6	0	0	1	0	503	472	0	1018	39	5
7	0	0	1	0	520	537	0	0	39	5
8	0	0	1	0	500	507	0	1018	39	5
9	0	0	1	0	529	524	0	0	39	5
10	0	0	1	0	506	493	0	1018	39	5
11	0	0	1	0	516	508	0	0	39	5
12	0	0	1	0	497	518	0	1018	39	5
13	0	0	1	0	525	530	0	0	39	5
14	0	0	1	0	499	552	0	1018	39	5
15	0	0	1	0	528	504	0	0	39	5
0	0	0	1	0	498	535	0	1018	39	5
1	0	0	1	0	525	496	0	0	39	5
2	0	0	1	0	505	512	0	1018	39	5
3	0	0	1	0	518	491	0	0	39	5
4	0	0	1	0	500	516	0	1018	39	5
5	0	0	1	0	523	508	0	0	39	5
6	0	0	1	0	503	515	0	1018	39	5
7	0	0	1	0	528	568	0	0	39	5
8	0	0	1	0	510	524	0	1018	39	5
9	0	0	1	0	519	567	0	0	39	5
10	0	0	1	0	509	479	0	1018	39	5
11	0	0	1	0	518	503	0	0	39	5
12	0	0	1	0	500	531	0	1018	39	5
13	0	0	1	0	523	483	0	0	39	5
14	0	0	1	0	508	553	0	1018	39	5
15	0	0	1	0	521	511	0	0	39	5
0	0	0	1	0	504	483	0	1018	39	5
1	0	0	1	0	521	511	0	0	39	5
2	0	0	1	0	498	550	0	1018	39	5
3	0	0	1	0	523	479	0	0	39	5
4	0	0	1	0	500	535	0	1018	39	5
5	0	0	1	0	518	534	0	0	38	5
6	0	0	1	0	500	531	0	1018	39	5
7	0	0	1	0	518	516	0	0	39	5
8	0	0	1	0	505	540	0	1018	39	5
9	0	0	1	0	530	551	0	0	39	5
10	0	0	1	0	506	524	0	1018	39	5
11	0	0	1	0	519	506	0	0	39	5
12	0	0	1	0	508	563	0	1018	39	5
13	0	0	1	0	524	555	0	0	39	5
14	0	0	1	0	506	540	0	1018	39	5
15	0	0	1	0	521	532	0	0	38	5
0	0	0	1	0	509	550	0	1018	39	5
1	0	0	1	0	517	520	0	0	39	5
2	0	0	1	0	508	527	0	1018	39	5
3	0	0	1	0	524	496	0	0	39	5
4	0	0	1	0	503	481	0	1018	39	5
5	0	0	1	0	522	473	0	0	39	5
6	0	0	1	0	510	496	0	1018	39	5
